60,0.0
68,0.0
76,0.0
84,5.2067504272821985
92,6.159208478531557
100,2.6607627055567336
108,5.566800050208435
116,4.924415040015024
124,2.0793107041668244
132,0.0
140,5.387231639385401
148,8.740781816541853
156,0.0
164,0.0
172,0.0
180,1.0469819298786123
188,0.0
196,0.0
204,0.0
212,0.0
220,0.0
228,0.0
236,0.0
244,0.0
252,0.0
260,0.0
268,0.0
276,0.0
284,0.0
292,0.0
