60,0.0
68,0.0
76,1.0
84,3.0
92,2.0
100,2.0
108,7.0
116,7.0
124,7.0
132,10.0
140,6.0
148,9.0
156,4.0
164,11.0
172,7.0
180,2.0
188,7.0
196,7.0
204,6.0
212,3.0
220,3.0
228,2.0
236,2.0
244,3.0
252,0.0
260,0.0
268,1.0
276,0.0
284,0.0
292,0.0
