60,0.0
68,0.0
76,0.0
84,3.0
92,17.0
100,19.0
108,29.0
116,28.0
124,36.0
132,37.0
140,33.0
148,42.0
156,38.0
164,34.0
172,25.0
180,28.0
188,31.0
196,8.0
204,18.0
212,13.0
220,9.0
228,3.0
236,5.0
244,2.0
252,4.0
260,2.0
268,6.0
276,3.0
284,2.0
292,4.0
