60,0.0
68,0.0
76,2.0
84,10.0
92,20.0
100,26.0
108,41.0
116,54.0
124,54.0
132,59.0
140,43.0
148,56.0
156,50.0
164,29.0
172,29.0
180,37.0
188,29.0
196,26.0
204,24.0
212,17.0
220,16.0
228,6.0
236,11.0
244,6.0
252,3.0
260,2.0
268,8.0
276,2.0
284,1.0
292,2.0
